Warehouse,Location,Pickable,Sellable,"Pick Priority","Transfer bin",Staging,Quantity,Type
Primary,12-06-M-04,No,Yes,1,No,No,4,Bin
Primary,12-06-M-05,No,Yes,1,No,No,11,Bin
Primary,12-06-M-06,No,Yes,1,No,No,23,Bin
Primary,12-06-M-07,No,Yes,1,No,No,10,Bin
Primary,12-06-M-09,No,Yes,1,No,No,2,Bin
Primary,12-06-N-01,No,Yes,1,No,No,14,Bin
Primary,12-06-N-03,No,Yes,1,No,No,9,Bin
Primary,12-06-N-06,No,Yes,1,No,No,20,Bin
Primary,12-06-N-07,No,Yes,1,No,No,11,Bin
Primary,12-07-A-01,Yes,Yes,0,No,No,31,Bin
Primary,12-07-A-02,Yes,Yes,0,No,No,9,Bin
Primary,12-07-A-03,Yes,Yes,0,No,No,2,Bin
Primary,12-07-A-04,Yes,Yes,0,No,No,7,Bin
Primary,12-07-A-06,Yes,Yes,0,No,No,56,Bin
Primary,12-07-B-01,Yes,Yes,0,No,No,3,Bin
Primary,12-07-B-02,Yes,Yes,0,No,No,13,Bin
Primary,12-07-B-03,Yes,Yes,0,No,No,4,Bin
Primary,12-07-B-04,Yes,Yes,0,No,No,11,Bin
Primary,12-07-B-05,Yes,Yes,0,No,No,21,Bin
Primary,12-07-B-06,Yes,Yes,0,No,No,8,Bin
Primary,12-07-C-01,Yes,Yes,0,No,No,2,Bin
Primary,12-07-C-02,Yes,Yes,0,No,No,2,Bin
Primary,12-07-C-03,Yes,Yes,0,No,No,4,Bin
Primary,12-07-C-04,Yes,Yes,0,No,No,7,Bin
Primary,12-07-C-05,Yes,Yes,0,No,No,41,Bin
Primary,12-07-C-07,Yes,Yes,0,No,No,5,Bin
Primary,12-07-C-09,Yes,Yes,0,No,No,2,Bin
Primary,12-07-C-11,Yes,Yes,0,No,No,1,Bin
Primary,12-07-C-12,Yes,Yes,0,No,No,8,Bin
Primary,12-07-D-01,Yes,Yes,1,No,No,10,Bin
Primary,12-07-D-02,Yes,Yes,1,No,No,1,Bin
Primary,12-07-D-03,Yes,Yes,1,No,No,16,Bin
Primary,12-07-D-04,Yes,Yes,1,No,No,3,Bin
Primary,12-07-D-05,Yes,Yes,1,No,No,2,Bin
Primary,12-07-D-06,Yes,Yes,1,No,No,2,Bin
Primary,12-07-D-07,Yes,Yes,1,No,No,14,Bin
Primary,12-07-D-10,Yes,Yes,1,No,No,19,Bin
Primary,12-07-E-01,No,Yes,1,No,No,6,Bin
Primary,12-07-E-02,No,Yes,1,No,No,33,Bin
Primary,12-07-E-03,No,Yes,1,No,No,16,Bin
Primary,12-07-E-04,No,Yes,1,No,No,5,Bin
Primary,12-07-E-06,No,Yes,1,No,No,72,Bin
Primary,12-07-E-07,No,Yes,1,No,No,12,Bin
Primary,12-07-E-08,No,Yes,1,No,No,12,Bin
Primary,12-07-F-01,No,Yes,1,No,No,4,Bin
Primary,12-07-F-02,No,Yes,1,No,No,8,Bin
Primary,12-07-F-03,No,Yes,1,No,No,4,Bin
Primary,12-07-F-04,No,Yes,1,No,No,80,Bin
Primary,12-07-F-05,No,Yes,1,No,No,8,Bin
Primary,12-07-F-06,No,Yes,1,No,No,3,Bin
Primary,12-07-F-08,No,Yes,1,No,No,3,Bin
Primary,12-07-F-09,No,Yes,1,No,No,12,Bin
Primary,12-07-F-10,No,Yes,1,No,No,6,Bin
Primary,12-07-F-11,No,Yes,1,No,No,6,Bin
Primary,12-07-F-12,No,Yes,1,No,No,11,Bin
Primary,12-07-G-01,No,Yes,1,No,No,15,Bin
Primary,12-07-G-02,No,Yes,1,No,No,7,Bin
Primary,12-07-G-03,No,Yes,1,No,No,5,Bin
Primary,12-07-G-04,No,Yes,1,No,No,8,Bin
Primary,12-07-G-06,No,Yes,1,No,No,2,Bin
Primary,12-07-G-07,No,Yes,1,No,No,4,Bin
Primary,12-07-G-09,No,Yes,1,No,No,12,Bin
Primary,12-07-G-10,No,Yes,1,No,No,6,Bin
Primary,12-07-G-11,No,Yes,1,No,No,5,Bin
Primary,12-07-H-01,No,Yes,1,No,No,5,Bin
Primary,12-07-H-02,No,Yes,1,No,No,5,Bin
Primary,12-07-H-03,No,Yes,1,No,No,10,Bin
Primary,12-07-H-04,No,Yes,1,No,No,12,Bin
Primary,12-07-H-05,No,Yes,1,No,No,9,Bin
Primary,12-07-H-06,No,Yes,1,No,No,1,Bin
Primary,12-07-H-07,No,Yes,1,No,No,4,Bin
Primary,12-07-H-09,No,Yes,1,No,No,80,Bin
Primary,12-07-I-01,No,Yes,1,No,No,4,Bin
Primary,12-07-I-02,No,Yes,1,No,No,5,Bin
Primary,12-07-I-03,No,Yes,1,No,No,15,Bin
Primary,12-07-I-04,No,Yes,1,No,No,12,Bin
Primary,12-07-I-05,No,Yes,1,No,No,4,Bin
Primary,12-07-I-06,No,Yes,1,No,No,3,Bin
Primary,12-07-I-07,No,Yes,1,No,No,2,Bin
Primary,12-07-I-08,No,Yes,1,No,No,11,Bin
Primary,12-07-J-01,No,Yes,1,No,No,8,Bin
Primary,12-07-J-02,No,Yes,1,No,No,29,Bin
Primary,12-07-J-03,No,Yes,1,No,No,15,Bin
Primary,12-07-J-05,No,Yes,1,No,No,24,Bin
Primary,12-07-J-06,No,Yes,1,No,No,4,Bin
Primary,12-07-K-01,No,Yes,1,No,No,36,Bin
Primary,12-07-K-02,No,Yes,1,No,No,36,Bin
Primary,12-07-K-03,No,Yes,1,No,No,5,Bin
Primary,12-07-K-05,No,Yes,1,No,No,10,Bin
Primary,12-07-K-08,No,Yes,1,No,No,8,Bin
Primary,12-07-L-01,No,Yes,1,No,No,1,Bin
Primary,12-07-L-02,No,Yes,1,No,No,5,Bin
Primary,12-07-L-03,No,Yes,1,No,No,11,Bin
Primary,12-07-L-05,No,Yes,1,No,No,4,Bin
Primary,12-07-L-06,No,Yes,1,No,No,4,Bin
Primary,12-07-L-07,No,Yes,1,No,No,8,Bin
Primary,12-07-L-08,No,Yes,1,No,No,1,Bin
Primary,12-07-L-10,No,Yes,1,No,No,27,Bin
Primary,12-07-M-01,No,Yes,1,No,No,3,Bin
Primary,12-07-M-02,No,Yes,1,No,No,2,Bin
Primary,12-07-M-04,No,Yes,1,No,No,7,Bin
Primary,12-07-M-05,No,Yes,1,No,No,4,Bin
Primary,12-07-M-06,No,Yes,1,No,No,8,Bin
Primary,12-07-N-02,No,Yes,1,No,No,5,Bin
Primary,12-07-N-03,No,Yes,1,No,No,13,Bin
Primary,12-07-N-04,No,Yes,1,No,No,9,Bin
Primary,12-07-N-05,No,Yes,1,No,No,13,Bin
Primary,12-07-N-06,No,Yes,1,No,No,20,Bin
Primary,12-08-A-01,Yes,Yes,0,No,No,30,Bin
Primary,12-08-A-02,Yes,Yes,0,No,No,175,Bin
Primary,12-08-A-03,Yes,Yes,0,No,No,13,Bin
Primary,12-08-A-04,Yes,Yes,0,No,No,30,Bin
Primary,12-08-A-06,Yes,Yes,0,No,No,22,Bin
Primary,12-08-A-07,Yes,Yes,0,No,No,9,Bin
Primary,12-08-A-08,Yes,Yes,0,No,No,4,Bin
Primary,12-08-B-01,Yes,Yes,0,No,No,6,Bin
Primary,12-08-B-02,Yes,Yes,0,No,No,16,Bin
Primary,12-08-B-04,Yes,Yes,0,No,No,26,Bin
Primary,12-08-B-05,Yes,Yes,0,No,No,7,Bin
Primary,12-08-B-07,Yes,Yes,0,No,No,13,Bin
Primary,12-08-B-08,Yes,Yes,0,No,No,8,Bin
Primary,12-08-B-09,Yes,Yes,0,No,No,15,Bin
Primary,12-08-C-01,Yes,Yes,0,No,No,1,Bin
Primary,12-08-C-02,Yes,Yes,0,No,No,11,Bin
Primary,12-08-C-03,Yes,Yes,0,No,No,4,Bin
Primary,12-08-C-04,Yes,Yes,0,No,No,2,Bin
Primary,12-08-C-06,Yes,Yes,0,No,No,2,Bin
Primary,12-08-C-07,Yes,Yes,0,No,No,1,Bin
Primary,12-08-C-13,Yes,Yes,0,No,No,1,Bin
Primary,12-08-C-14,Yes,Yes,0,No,No,7,Bin
Primary,12-08-C-15,Yes,Yes,0,No,No,1,Bin
Primary,12-08-D-01,Yes,Yes,1,No,No,9,Bin
Primary,12-08-D-02,Yes,Yes,1,No,No,32,Bin
Primary,12-08-D-03,Yes,Yes,1,No,No,8,Bin
Primary,12-08-D-04,Yes,Yes,1,No,No,2,Bin
Primary,12-08-D-05,Yes,Yes,1,No,No,18,Bin
Primary,12-08-D-06,Yes,Yes,1,No,No,7,Bin
Primary,12-08-D-09,Yes,Yes,1,No,No,7,Bin
Primary,12-08-E-01,No,Yes,1,No,No,9,Bin
Primary,12-08-E-02,No,Yes,1,No,No,89,Bin
Primary,12-08-E-03,No,Yes,1,No,No,40,Bin
Primary,12-08-E-04,No,Yes,1,No,No,34,Bin
Primary,12-08-E-05,No,Yes,1,No,No,21,Bin
Primary,12-08-E-06,No,Yes,1,No,No,12,Bin
Primary,12-08-E-07,No,Yes,1,No,No,2,Bin
Primary,12-08-F-01,No,Yes,1,No,No,2,Bin
Primary,12-08-F-02,No,Yes,1,No,No,18,Bin
Primary,12-08-F-03,No,Yes,1,No,No,6,Bin
Primary,12-08-F-05,No,Yes,1,No,No,2,Bin
Primary,12-08-F-06,No,Yes,1,No,No,5,Bin
Primary,12-08-F-07,No,Yes,1,No,No,8,Bin
Primary,12-08-G-01,No,Yes,1,No,No,5,Bin
Primary,12-08-G-02,No,Yes,1,No,No,1,Bin
Primary,12-08-G-04,No,Yes,1,No,No,27,Bin
Primary,12-08-G-05,No,Yes,1,No,No,7,Bin
Primary,12-08-G-06,No,Yes,1,No,No,8,Bin
Primary,12-08-G-07,No,Yes,1,No,No,2,Bin
Primary,12-08-G-08,No,Yes,1,No,No,9,Bin
Primary,12-08-H-01,No,Yes,1,No,No,3,Bin
Primary,12-08-H-02,No,Yes,1,No,No,3,Bin
Primary,12-08-H-03,No,Yes,1,No,No,8,Bin
Primary,12-08-H-04,No,Yes,1,No,No,6,Bin
Primary,12-08-H-05,No,Yes,1,No,No,6,Bin
Primary,12-08-H-06,No,Yes,1,No,No,3,Bin
Primary,12-08-H-07,No,Yes,1,No,No,2,Bin
Primary,12-08-H-08,No,Yes,1,No,No,4,Bin
Primary,12-08-H-09,No,Yes,1,No,No,2,Bin
Primary,12-08-I-01,No,Yes,1,No,No,13,Bin
Primary,12-08-I-02,No,Yes,1,No,No,12,Bin
Primary,12-08-I-03,No,Yes,1,No,No,12,Bin
Primary,12-08-I-06,No,Yes,1,No,No,8,Bin
Primary,12-08-I-07,No,Yes,1,No,No,1,Bin
Primary,12-08-I-09,No,Yes,1,No,No,5,Bin
Primary,12-08-I-10,No,Yes,1,No,No,66,Bin
Primary,12-08-J-01,No,Yes,1,No,No,66,Bin
Primary,12-08-J-02,No,Yes,1,No,No,1,Bin
Primary,12-08-J-03,No,Yes,1,No,No,15,Bin
Primary,12-08-J-04,No,Yes,1,No,No,7,Bin
Primary,12-08-J-05,No,Yes,1,No,No,1,Bin
Primary,12-08-J-07,No,Yes,1,No,No,16,Bin
Primary,12-08-J-08,No,Yes,1,No,No,3,Bin
Primary,12-08-K-01,No,Yes,1,No,No,5,Bin
Primary,12-08-K-02,No,Yes,1,No,No,3,Bin
Primary,12-08-K-03,No,Yes,1,No,No,1,Bin
Primary,12-08-K-04,No,Yes,1,No,No,11,Bin
Primary,12-08-K-06,No,Yes,1,No,No,5,Bin
Primary,12-08-K-07,No,Yes,1,No,No,4,Bin
Primary,12-08-K-08,No,Yes,1,No,No,23,Bin
Primary,12-08-K-09,No,Yes,1,No,No,1,Bin
Primary,12-08-K-10,No,Yes,1,No,No,5,Bin
Primary,12-08-K-11,No,Yes,1,No,No,5,Bin
Primary,12-08-K-12,No,Yes,1,No,No,5,Bin
Primary,12-08-L-01,No,Yes,1,No,No,20,Bin
Primary,12-08-L-02,No,Yes,1,No,No,4,Bin
Primary,12-08-L-03,No,Yes,1,No,No,5,Bin
Primary,12-08-L-04,No,Yes,1,No,No,300,Bin
Primary,12-08-L-05,No,Yes,1,No,No,58,Bin
Primary,12-08-L-06,No,Yes,1,No,No,12,Bin
Primary,12-08-M-01,No,Yes,1,No,No,12,Bin
Primary,12-08-M-03,No,Yes,1,No,No,24,Bin
Primary,12-08-M-04,No,Yes,1,No,No,6,Bin
Primary,12-08-M-05,No,Yes,1,No,No,9,Bin
Primary,12-08-M-06,No,Yes,1,No,No,1,Bin
Primary,12-08-M-07,No,Yes,1,No,No,1,Bin
Primary,12-08-M-08,No,Yes,1,No,No,1,Bin
Primary,12-08-M-09,No,Yes,1,No,No,5,Bin
Primary,12-08-M-10,No,Yes,1,No,No,5,Bin
Primary,12-08-M-11,No,Yes,1,No,No,16,Bin
Primary,12-08-N-02,No,Yes,1,No,No,17,Bin
Primary,12-08-N-03,No,Yes,1,No,No,4,Bin
Primary,12-08-N-05,No,Yes,1,No,No,53,Bin
Primary,12-08-N-06,No,Yes,1,No,No,8,Bin
Primary,12-08-N-07,No,Yes,1,No,No,33,Bin
Primary,12-08-N-08,No,Yes,1,No,No,2,Bin
Primary,12-09-A-01,Yes,Yes,0,No,No,12,Bin
Primary,12-09-A-02,Yes,Yes,0,No,No,2,Bin
Primary,12-09-A-03,Yes,Yes,0,No,No,4,Bin
Primary,12-09-A-04,Yes,Yes,0,No,No,23,Bin
Primary,12-09-A-05,Yes,Yes,0,No,No,18,Bin
Primary,12-09-A-06,Yes,Yes,0,No,No,8,Bin
Primary,12-09-B-01,Yes,Yes,0,No,No,15,Bin
Primary,12-09-B-02,Yes,Yes,0,No,No,4,Bin
Primary,12-09-B-03,Yes,Yes,0,No,No,1,Bin
Primary,12-09-B-04,Yes,Yes,0,No,No,15,Bin
Primary,12-09-B-05,Yes,Yes,0,No,No,25,Bin
Primary,12-09-B-06,Yes,Yes,0,No,No,3,Bin
Primary,12-09-C-02,Yes,Yes,0,No,No,1,Bin
Primary,12-09-C-03,Yes,Yes,0,No,No,1,Bin
Primary,12-09-C-04,Yes,Yes,0,No,No,2,Bin
Primary,12-09-C-05,Yes,Yes,0,No,No,4,Bin
Primary,12-09-C-06,Yes,Yes,0,No,No,8,Bin
Primary,12-09-C-07,Yes,Yes,0,No,No,2,Bin
Primary,12-09-C-08,Yes,Yes,0,No,No,2,Bin
Primary,12-09-C-12,Yes,Yes,0,No,No,1,Bin
Primary,12-09-D-01,Yes,Yes,1,No,No,1,Bin
Primary,12-09-D-02,Yes,Yes,1,No,No,52,Bin
Primary,12-09-D-03,Yes,Yes,1,No,No,76,Bin
Primary,12-09-D-04,Yes,Yes,1,No,No,28,Bin
Primary,12-09-D-06,Yes,Yes,1,No,No,1,Bin
Primary,12-09-D-07,Yes,Yes,1,No,No,4,Bin
Primary,12-09-D-08,Yes,Yes,1,No,No,11,Bin
Primary,12-09-D-09,Yes,Yes,1,No,No,5,Bin
Primary,12-09-D-10,Yes,Yes,1,No,No,1,Bin
Primary,12-09-E-01,No,Yes,1,No,No,34,Bin
Primary,12-09-E-02,No,Yes,1,No,No,2,Bin
Primary,12-09-E-03,No,Yes,1,No,No,13,Bin
Primary,12-09-E-04,No,Yes,1,No,No,11,Bin
Primary,12-09-E-05,No,Yes,1,No,No,6,Bin
Primary,12-09-E-06,No,Yes,1,No,No,2,Bin
Primary,12-09-E-07,No,Yes,1,No,No,5,Bin
Primary,12-09-E-08,No,Yes,1,No,No,8,Bin
Primary,12-09-F-01,No,Yes,1,No,No,1,Bin
Primary,12-09-F-02,No,Yes,1,No,No,27,Bin
Primary,12-09-F-03,No,Yes,1,No,No,3,Bin
Primary,12-09-F-04,No,Yes,1,No,No,1,Bin
Primary,12-09-F-05,No,Yes,1,No,No,3,Bin
Primary,12-09-F-06,No,Yes,1,No,No,2,Bin
Primary,12-09-F-07,No,Yes,1,No,No,1,Bin
Primary,12-09-F-09,No,Yes,1,No,No,3,Bin
Primary,12-09-F-10,No,Yes,1,No,No,5,Bin
Primary,12-09-F-11,No,Yes,1,No,No,6,Bin
Primary,12-09-G-01,No,Yes,1,No,No,1,Bin
Primary,12-09-G-02,No,Yes,1,No,No,14,Bin
Primary,12-09-G-03,No,Yes,1,No,No,8,Bin
Primary,12-09-G-10,No,Yes,1,No,No,2,Bin
Primary,12-09-G-12,No,Yes,1,No,No,2,Bin
Primary,12-09-H-01,No,Yes,1,No,No,3,Bin
Primary,12-09-H-03,No,Yes,1,No,No,3,Bin
Primary,12-09-H-04,No,Yes,1,No,No,4,Bin
Primary,12-09-H-07,No,Yes,1,No,No,7,Bin
Primary,12-09-H-08,No,Yes,1,No,No,5,Bin
Primary,12-09-H-09,No,Yes,1,No,No,6,Bin
Primary,12-09-H-10,No,Yes,1,No,No,2,Bin
Primary,12-09-H-11,No,Yes,1,No,No,10,Bin
Primary,12-09-H-12,No,Yes,1,No,No,8,Bin
Primary,12-09-I-01,No,Yes,1,No,No,1,Bin
Primary,12-09-I-02,No,Yes,1,No,No,90,Bin
Primary,12-09-I-03,No,Yes,1,No,No,160,Bin
Primary,12-09-I-05,No,Yes,1,No,No,6,Bin
Primary,12-09-I-06,No,Yes,1,No,No,3,Bin
Primary,12-09-I-07,No,Yes,1,No,No,5,Bin
Primary,12-09-I-09,No,Yes,1,No,No,14,Bin
Primary,12-09-I-10,No,Yes,1,No,No,4,Bin
Primary,12-09-J-01,No,Yes,1,No,No,1,Bin
Primary,12-09-J-02,No,Yes,1,No,No,5,Bin
Primary,12-09-J-03,No,Yes,1,No,No,3,Bin
Primary,12-09-J-04,No,Yes,1,No,No,4,Bin
Primary,12-09-J-05,No,Yes,1,No,No,12,Bin
Primary,12-09-J-07,No,Yes,1,No,No,16,Bin
Primary,12-09-J-08,No,Yes,1,No,No,13,Bin
Primary,12-09-J-09,No,Yes,1,No,No,11,Bin
Primary,12-09-K-01,No,Yes,1,No,No,2,Bin
Primary,12-09-K-02,No,Yes,1,No,No,7,Bin
Primary,12-09-K-03,No,Yes,1,No,No,1,Bin
Primary,12-09-K-04,No,Yes,1,No,No,2,Bin
Primary,12-09-K-05,No,Yes,1,No,No,8,Bin
Primary,12-09-K-06,No,Yes,1,No,No,18,Bin
Primary,12-09-K-08,No,Yes,1,No,No,14,Bin
Primary,12-09-K-09,No,Yes,1,No,No,20,Bin
Primary,12-09-L-01,No,Yes,1,No,No,4,Bin
Primary,12-09-L-03,No,Yes,1,No,No,5,Bin
Primary,12-09-L-04,No,Yes,1,No,No,1,Bin
Primary,12-09-L-05,No,Yes,1,No,No,1,Bin
Primary,12-09-L-06,No,Yes,1,No,No,1,Bin
Primary,12-09-L-07,No,Yes,1,No,No,5,Bin
Primary,12-09-L-08,No,Yes,1,No,No,2,Bin
Primary,12-09-L-09,No,Yes,1,No,No,3,Bin
Primary,12-09-M-01,No,Yes,1,No,No,3,Bin
Primary,12-09-M-03,No,Yes,1,No,No,11,Bin
Primary,12-09-M-04,No,Yes,1,No,No,1,Bin
Primary,12-09-M-05,No,Yes,1,No,No,3,Bin
Primary,12-09-M-06,No,Yes,1,No,No,1,Bin
Primary,12-09-M-07,No,Yes,1,No,No,6,Bin
Primary,12-09-N-01,No,Yes,1,No,No,3,Bin
Primary,12-09-N-02,No,Yes,1,No,No,2,Bin
Primary,12-09-N-04,No,Yes,1,No,No,8,Bin
Primary,12-09-N-06,No,Yes,1,No,No,2,Bin
Primary,12-10-A-01,Yes,Yes,0,No,No,7,Bin
Primary,12-10-A-02,Yes,Yes,0,No,No,17,Bin
Primary,12-10-A-03,Yes,Yes,0,No,No,13,Bin
Primary,12-10-A-04,Yes,Yes,0,No,No,1500,Bin
Primary,12-10-A-05,Yes,Yes,0,No,No,9,Bin
Primary,12-10-A-07,Yes,Yes,0,No,No,9,Bin
Primary,12-10-B-01,Yes,Yes,0,No,No,11,Bin
Primary,12-10-B-02,Yes,Yes,0,No,No,2,Bin
Primary,12-10-B-03,Yes,Yes,0,No,No,15,Bin
Primary,12-10-B-04,Yes,Yes,0,No,No,13,Bin
Primary,12-10-B-05,Yes,Yes,0,No,No,1,Bin
Primary,12-10-B-06,Yes,Yes,0,No,No,4,Bin
Primary,12-10-B-07,Yes,Yes,0,No,No,3,Bin
Primary,12-10-C-01,Yes,Yes,0,No,No,2,Bin
Primary,12-10-C-03,Yes,Yes,0,No,No,3,Bin
Primary,12-10-C-04,Yes,Yes,0,No,No,82,Bin
Primary,12-10-C-05,Yes,Yes,0,No,No,9,Bin
Primary,12-10-C-06,Yes,Yes,0,No,No,2,Bin
Primary,12-10-C-07,Yes,Yes,0,No,No,2,Bin
Primary,12-10-C-10,Yes,Yes,0,No,No,1,Bin
Primary,12-10-C-11,Yes,Yes,0,No,No,11,Bin
Primary,12-10-D-02,Yes,Yes,1,No,No,19,Bin
Primary,12-10-D-03,Yes,Yes,1,No,No,1,Bin
Primary,12-10-D-04,Yes,Yes,1,No,No,51,Bin
Primary,12-10-D-05,Yes,Yes,1,No,No,7,Bin
Primary,12-10-D-06,Yes,Yes,1,No,No,5,Bin
Primary,12-10-D-07,Yes,Yes,1,No,No,6,Bin
Primary,12-10-D-08,Yes,Yes,1,No,No,9,Bin
Primary,12-10-D-09,Yes,Yes,1,No,No,4,Bin
Primary,12-10-D-10,Yes,Yes,1,No,No,3,Bin
Primary,12-10-E-01,No,Yes,1,No,No,10,Bin
Primary,12-10-E-02,No,Yes,1,No,No,18,Bin
Primary,12-10-E-03,No,Yes,1,No,No,23,Bin
Primary,12-10-E-04,No,Yes,1,No,No,12,Bin
Primary,12-10-E-06,No,Yes,1,No,No,7,Bin
Primary,12-10-E-07,No,Yes,1,No,No,12,Bin
Primary,12-10-F-01,No,Yes,1,No,No,15,Bin
Primary,12-10-F-02,No,Yes,1,No,No,20,Bin
Primary,12-10-F-03,No,Yes,1,No,No,21,Bin
Primary,12-10-F-05,No,Yes,1,No,No,5,Bin
Primary,12-10-F-07,No,Yes,1,No,No,6,Bin
Primary,12-10-F-08,No,Yes,1,No,No,8,Bin
Primary,12-10-F-09,No,Yes,1,No,No,2,Bin
Primary,12-10-G-01,No,Yes,1,No,No,6,Bin
Primary,12-10-G-02,No,Yes,1,No,No,6,Bin
Primary,12-10-G-03,No,Yes,1,No,No,16,Bin
Primary,12-10-G-04,No,Yes,1,No,No,1,Bin
Primary,12-10-G-05,No,Yes,1,No,No,27,Bin
Primary,12-10-G-06,No,Yes,1,No,No,15,Bin
Primary,12-10-H-01,No,Yes,1,No,No,20,Bin
Primary,12-10-H-02,No,Yes,1,No,No,2,Bin
Primary,12-10-H-03,No,Yes,1,No,No,11,Bin
Primary,12-10-H-04,No,Yes,1,No,No,20,Bin
Primary,12-10-H-05,No,Yes,1,No,No,9,Bin
Primary,12-10-H-06,No,Yes,1,No,No,10,Bin
Primary,12-10-H-07,No,Yes,1,No,No,3,Bin
Primary,12-10-H-10,No,Yes,1,No,No,1,Bin
Primary,12-10-H-11,No,Yes,1,No,No,8,Bin
Primary,12-10-I-01,No,Yes,1,No,No,5,Bin
Primary,12-10-I-02,No,Yes,1,No,No,6,Bin
Primary,12-10-I-03,No,Yes,1,No,No,5,Bin
Primary,12-10-I-04,No,Yes,1,No,No,2,Bin
Primary,12-10-I-06,No,Yes,1,No,No,15,Bin
Primary,12-10-I-07,No,Yes,1,No,No,2,Bin
Primary,12-10-I-08,No,Yes,1,No,No,5,Bin
Primary,12-10-I-09,No,Yes,1,No,No,9,Bin
Primary,12-10-I-10,No,Yes,1,No,No,1,Bin
Primary,12-10-I-12,No,Yes,1,No,No,20,Bin
Primary,12-10-J-01,No,Yes,1,No,No,5,Bin
Primary,12-10-J-02,No,Yes,1,No,No,3,Bin
Primary,12-10-J-03,No,Yes,1,No,No,1,Bin
Primary,12-10-J-04,No,Yes,1,No,No,17,Bin
Primary,12-10-J-05,No,Yes,1,No,No,1,Bin
Primary,12-10-J-06,No,Yes,1,No,No,1,Bin
Primary,12-10-J-07,No,Yes,1,No,No,3,Bin
Primary,12-10-J-08,No,Yes,1,No,No,3,Bin
Primary,12-10-J-09,No,Yes,1,No,No,6,Bin
Primary,12-10-J-10,No,Yes,1,No,No,5,Bin
Primary,12-10-K-02,No,Yes,1,No,No,22,Bin
Primary,12-10-K-03,No,Yes,1,No,No,1,Bin
Primary,12-10-K-04,No,Yes,1,No,No,12,Bin
Primary,12-10-K-05,No,Yes,1,No,No,3,Bin
Primary,12-10-K-06,No,Yes,1,No,No,2,Bin
Primary,12-10-K-07,No,Yes,1,No,No,3,Bin
Primary,12-10-K-08,No,Yes,1,No,No,2,Bin
Primary,12-10-K-09,No,Yes,1,No,No,10,Bin
Primary,12-10-K-10,No,Yes,1,No,No,9,Bin
Primary,12-10-L-01,No,Yes,1,No,No,6,Bin
Primary,12-10-L-02,No,Yes,1,No,No,20,Bin
Primary,12-10-L-04,No,Yes,1,No,No,14,Bin
Primary,12-10-L-05,No,Yes,1,No,No,17,Bin
Primary,12-10-L-07,No,Yes,1,No,No,15,Bin
Primary,12-10-L-09,No,Yes,1,No,No,16,Bin
Primary,12-10-M-01,No,Yes,1,No,No,25,Bin
Primary,12-10-M-02,No,Yes,1,No,No,3,Bin
Primary,12-10-M-03,No,Yes,1,No,No,10,Bin
Primary,12-10-M-05,No,Yes,1,No,No,23,Bin
Primary,12-10-M-06,No,Yes,1,No,No,3,Bin
Primary,12-10-M-07,No,Yes,1,No,No,4,Bin
Primary,12-10-M-08,No,Yes,1,No,No,3,Bin
Primary,12-10-N-01,No,Yes,1,No,No,25,Bin
Primary,12-10-N-03,No,Yes,1,No,No,2,Bin
Primary,12-10-N-04,No,Yes,1,No,No,3,Bin
Primary,12-10-N-07,No,Yes,1,No,No,5,Bin
Primary,12-10-N-08,No,Yes,1,No,No,19,Bin
Primary,12-11-A-01,Yes,Yes,0,No,No,4,Bin
Primary,12-11-A-02,Yes,Yes,0,No,No,28,Bin
Primary,12-11-A-03,Yes,Yes,0,No,No,4,Bin
Primary,12-11-A-04,Yes,Yes,0,No,No,9,Bin
Primary,12-11-A-05,Yes,Yes,0,No,No,2,Bin
Primary,12-11-A-06,Yes,Yes,0,No,No,14,Bin
Primary,12-11-A-07,Yes,Yes,0,No,No,1,Bin
Primary,12-11-B-01,Yes,Yes,0,No,No,5,Bin
Primary,12-11-B-02,Yes,Yes,0,No,No,4,Bin
Primary,12-11-B-03,Yes,Yes,0,No,No,2,Bin
Primary,12-11-B-04,Yes,Yes,0,No,No,6,Bin
Primary,12-11-B-05,Yes,Yes,0,No,No,2,Bin
Primary,12-11-B-06,Yes,Yes,0,No,No,1,Bin
Primary,12-11-B-07,Yes,Yes,0,No,No,5,Bin
Primary,12-11-B-08,Yes,Yes,0,No,No,2,Bin
Primary,12-11-C-01,Yes,Yes,0,No,No,9,Bin
Primary,12-11-C-02,Yes,Yes,0,No,No,4,Bin
Primary,12-11-C-03,Yes,Yes,0,No,No,4,Bin
Primary,12-11-C-04,Yes,Yes,0,No,No,1,Bin
Primary,12-11-C-06,Yes,Yes,0,No,No,2,Bin
Primary,12-11-C-08,Yes,Yes,0,No,No,8,Bin
Primary,12-11-C-10,Yes,Yes,0,No,No,2,Bin
Primary,12-11-C-11,Yes,Yes,0,No,No,4,Bin
Primary,12-11-C-12,Yes,Yes,0,No,No,3,Bin
Primary,12-11-D-01,Yes,Yes,1,No,No,6,Bin
Primary,12-11-D-02,Yes,Yes,1,No,No,11,Bin
Primary,12-11-D-03,Yes,Yes,1,No,No,2,Bin
Primary,12-11-D-04,Yes,Yes,1,No,No,2,Bin
Primary,12-11-D-05,Yes,Yes,1,No,No,2,Bin
Primary,12-11-D-07,Yes,Yes,1,No,No,3,Bin
Primary,12-11-D-08,Yes,Yes,1,No,No,2,Bin
Primary,12-11-D-09,Yes,Yes,1,No,No,14,Bin
Primary,12-11-D-10,Yes,Yes,1,No,No,1,Bin
